测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_storage_lvm_create_raid,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_create_raid/2023-09-03-23_44_03.log)),x86 fail
,oe_test_storage_lvm_create_snapshot,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_create_snapshot/2023-09-03-23_35_02.log)),x86 fail
,oe_test_storage_lvm_expand_stripeLV,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_expand_stripeLV/2023-09-03-23_20_15.log)),x86 fail
,oe_test_storage_lvm_lvdisplay_lvscan,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_lvdisplay_lvscan/2023-09-04-00_12_42.log)),x86 fail
,oe_test_storage_lvm_merge_VG,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_merge_VG/2023-09-03-23_41_41.log)),x86 fail
,oe_test_storage_lvm_query_lvmsnap,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_query_lvmsnap/2023-09-03-23_31_00.log)),x86 fail
,oe_test_storage_lvm_raid_synchronization,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_raid_synchronization/2023-09-03-23_24_29.log)),x86 fail
,oe_test_storage_lvm_replace_badraid,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_replace_badraid/2023-09-04-00_20_32.log)),x86 fail
,oe_test_storage_lvm_replace_raid,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_replace_raid/2023-09-03-23_58_23.log)),x86 fail
,oe_test_storage_lvm_separate_raid,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_separate_raid/2023-09-03-23_55_32.log)),x86 fail
,oe_test_storage_lvm_set_label,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_set_label/2023-09-04-14_06_35.log)),x86 fail
,oe_test_storage_lvm_set_limit,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_set_limit/2023-09-04-14_06_08.log)),x86 fail
,oe_test_storage_lvm_set_lvconvert_raid,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_set_lvconvert_raid/2023-09-04-14_07_02.log)),x86 fail
,oe_test_storage_lvm_set_lvconvert_raid1,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_set_lvconvert_raid1/2023-09-04-14_05_41.log)),x86 fail
,oe_test_storage_lvm_snapshot_merge,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_snapshot_merge/2023-09-04-14_03_16.log)),x86 fail
,oe_test_storage_lvm_snapshot_tag,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_snapshot_tag/2023-09-04-14_04_42.log)),x86 fail
,oe_test_storage_lvm_specify_size,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_specify_size/2023-09-04-14_05_16.log)),x86 fail
,oe_test_storage_lvm_split_VG,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_split_VG/2023-09-04-14_07_30.log)),x86 fail
,oe_test_storage_mount_UUID,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_UUID/2023-09-03-23_53_19.log)),x86 fail
,oe_test_storage_mount_block_device,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_block_device/2023-09-03-23_21_04.log)),x86 fail
,oe_test_storage_mount_copy,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_copy/2023-09-04-00_28_13.log)),x86 fail
,oe_test_storage_mount_findmnt,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_findmnt/2023-09-03-23_48_53.log)),x86 fail
,oe_test_storage_mount_mobile_point,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_mobile_point/2023-09-03-23_40_26.log)),x86 fail
,oe_test_storage_mount_repeat,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_repeat/2023-09-03-23_36_21.log)),x86 fail
,oe_test_storage_mount_umount,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_mount_umount/2023-09-03-23_38_48.log)),x86 fail
,oe_test_storage_repair_e2fsck,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_repair_e2fsck/2023-09-04-05_42_21.log)),x86 fail
,oe_test_storage_repair_xfs,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_repair_xfs/2023-09-04-06_18_29.log)),x86 fail
,oe_test_storage_vfat_mount_write,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_vfat_mount_write/2023-09-04-08_21_43.log)),x86 fail
,oe_test_storage_xfs_Increase_size,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_xfs_Increase_size/2023-09-04-08_51_51.log)),x86 fail
,oe_test_storage_xfs_backup,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_xfs_backup/2023-09-04-14_01_17.log)),x86 fail
,oe_test_storage_xfs_create,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_xfs_create/2023-09-04-12_59_53.log)),x86 fail
